
Note: Compatibility modes selected: hs a

Warning: m=xx on .subckt line will override multiplier m hierarchy!


Circuit: * a44 actual analog core with fixed tt timed behavioral sar control.

Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
dctrln5_drv                                  0
dctrln4_drv                                  0
dctrln3_drv                                  0
dctrln2_drv                                  0
dctrln1_drv                                  0
dout7_drv                                    0
dout6_drv                                    0
dout5_drv                                    0
dout4_drv                                    0
dout3_drv                                    0
dout2_drv                                    0
dout1_drv                                    0
dout0_drv                                    0
eoc                                          0
invalid0                                     0
timeout0                                     0
complete                                     0
dout7_rx                                     0
dout6_rx                                     0
dout5_rx                                     0
dout4_rx                                     0
dout3_rx                                     0
dout2_rx                                     0
dout1_rx                                     0
dout0_rx                                     0
e_input_diff#branch               -1.28283e-10
e_sample_diff#branch               2.06379e-13
e.xcore.e_cmp_noise_n#branch      -1.75504e-13
e.xcore.e_cmp_noise_p#branch       3.08737e-14
vcmp_noise#branch                  3.40567e-13
vclks_id#branch                              0
vvinn_id#branch                   -4.15746e-10
vvinp_id#branch                   -9.44385e-10
vvrefn_id#branch                  -1.76661e-09
vvrefp_id#branch                  -1.52076e-08
vvdd#branch                       -1.77555e-08
a_status#branch_1_0                          0
a_status#branch_1_1                          0
a_status#branch_1_2                          0
a_status#branch_1_3                          0
a_dout#branch_1_0                            0
a_dout#branch_1_1                            0
a_dout#branch_1_2                            0
a_dout#branch_1_3                            0
a_dout#branch_1_4                            0
a_dout#branch_1_5                            0
a_dout#branch_1_6                            0
a_dout#branch_1_7                            0
a_dctrln#branch_1_0                          0
a_dctrln#branch_1_1                          0
a_dctrln#branch_1_2                          0
a_dctrln#branch_1_3                          0
a_dctrln#branch_1_4                          0
a_dctrln#branch_1_5                          0
a_dctrln#branch_1_6                          0
a_dctrlp#branch_1_0                          0
a_dctrlp#branch_1_1                          0
a_dctrlp#branch_1_2                          0
a_dctrlp#branch_1_3                          0
a_dctrlp#branch_1_4                          0
a_dctrlp#branch_1_5                          0
a_dctrlp#branch_1_6                          0
a_cmpck#branch_1_0                           0


Instance: abeh   Message: WARNING: output scheduled with impossible delay (-4.01e-12) at 5.01e-12/0.

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.005213657640042e-07
Cosim  2.0055e-07

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.005205941036277e-07
Cosim  7.00554e-07

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.200538671787977e-06
Cosim  1.200553e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.200533079738279e-06
Cosim  2.200541e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.700519539793845e-06
Cosim  2.700553e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.200517232410406e-06
Cosim  3.20055e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 4.70052873750773e-06
Cosim  4.700553e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 5.200518594106956e-06
Cosim  5.200552e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 5.700532176784987e-06
Cosim  5.700552e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.200521539786248e-06
Cosim  7.200555e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.700518539785791e-06
Cosim  7.700551999999999e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 9.200533713647935e-06
Cosim  9.200552999999999e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 9.700518594106525e-06
Cosim  9.700552e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.020052926153554e-05
Cosim  1.0200554e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.170051755793713e-05
Cosim  1.170055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.220051953979358e-05
Cosim  1.2200553e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.270053044832302e-05
Cosim  1.2700539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.370053924939032e-05
Cosim  1.3700553e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.420052059410347e-05
Cosim  1.4200554e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.470052096290836e-05
Cosim  1.470055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.62005212540462e-05
Cosim  1.620055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.670051653980057e-05
Cosim  1.670055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.720053648129554e-05
Cosim  1.7200551e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.820053929823329e-05
Cosim  1.8200547e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.870051859409823e-05
Cosim  1.8700552e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.920049732576926e-05
Cosim  1.920053e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.070050659475738e-05
Cosim  2.0700531e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.12005195398046e-05
Cosim  2.1200553e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.170053102238351e-05
Cosim  2.1700551e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.320051759408998e-05
Cosim  2.3200551e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.370051759409068e-05
Cosim  2.3700551e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.520053154657614e-05
Cosim  2.5200551e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.570051953980461e-05
Cosim  2.5700553e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.620050913029371e-05
Cosim  2.6200534e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.770049965803953e-05
Cosim  2.7700532e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.820052059409717e-05
Cosim  2.8200554e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.870053367416945e-05
Cosim  2.8700542e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.970053805932141e-05
Cosim  2.9700552e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.0200516539799e-05
Cosim  3.020055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.070051985055373e-05
Cosim  3.0700549e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.220052136603465e-05
Cosim  3.220055e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.270052059410486e-05
Cosim  3.2700554e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.320053866746977e-05
Cosim  3.3200553e-05

No. of Data Rows : 735200
f000_d7             =  3.30000e+00
f000_d6             =  3.30000e+00
f000_d5             =  3.30000e+00
f000_d4             =  0.00000e+00
f000_d3             =  0.00000e+00
f000_d2             =  0.00000e+00
f000_d1             =  0.00000e+00
f000_d0             =  3.30000e+00
f000_complete       =  3.30000e+00
f000_invalid        =  0.00000e+00
f000_timeout        =  0.00000e+00
f000_sampled        =  1.27943e+00
f000_input          =  1.28283e+00
f000_tcomplete      =  3.75500e-07
f001_d7             =  3.30000e+00
f001_d6             =  3.30000e+00
f001_d5             =  3.30000e+00
f001_d4             =  3.30000e+00
f001_d3             =  0.00000e+00
f001_d2             =  0.00000e+00
f001_d1             =  0.00000e+00
f001_d0             =  5.24433e-297
f001_complete       =  3.30000e+00
f001_invalid        =  0.00000e+00
f001_timeout        =  0.00000e+00
f001_sampled        =  1.48367e+00
f001_input          =  1.48482e+00
f001_tcomplete      =  8.75504e-07
f002_d7             =  3.30000e+00
f002_d6             =  3.30000e+00
f002_d5             =  5.18353e-297
f002_d4             =  5.18353e-297
f002_d3             =  3.30000e+00
f002_d2             =  3.30000e+00
f002_d1             =  0.00000e+00
f002_d0             =  3.30000e+00
f002_complete       =  3.30000e+00
f002_invalid        =  0.00000e+00
f002_timeout        =  0.00000e+00
f002_sampled        =  1.01572e+00
f002_input          =  1.01277e+00
f002_tcomplete      =  1.37550e-06
f003_d7             =  3.30000e+00
f003_d6             =  5.11204e-297
f003_d5             =  4.08882e-312
f003_d4             =  4.08882e-312
f003_d3             =  5.11204e-297
f003_d2             =  3.30000e+00
f003_d1             =  3.30000e+00
f003_d0             =  5.11204e-297
f003_complete       =  3.30000e+00
f003_invalid        =  0.00000e+00
f003_timeout        =  0.00000e+00
f003_sampled        =  8.21092e-02
f003_input          =  8.09429e-02
f003_tcomplete      =  1.87550e-06
f004_d7             =  4.80922e-297
f004_d6             =  4.08882e-312
f004_d5             =  3.30000e+00
f004_d4             =  3.30000e+00
f004_d3             =  3.30000e+00
f004_d2             =  3.30000e+00
f004_d1             =  4.80922e-297
f004_d0             =  3.30000e+00
f004_complete       =  3.30000e+00
f004_invalid        =  0.00000e+00
f004_timeout        =  0.00000e+00
f004_sampled        =  -8.89429e-01
f004_input          =  -8.87583e-01
f004_tcomplete      =  2.37549e-06
f005_d7             =  4.08882e-312
f005_d6             =  4.08882e-312
f005_d5             =  5.20226e-297
f005_d4             =  3.30000e+00
f005_d3             =  5.20226e-297
f005_d2             =  5.20226e-297
f005_d1             =  3.30000e+00
f005_d0             =  5.20226e-297
f005_complete       =  3.30000e+00
f005_invalid        =  0.00000e+00
f005_timeout        =  0.00000e+00
f005_sampled        =  -1.45275e+00
f005_input          =  -1.45320e+00
f005_tcomplete      =  2.87550e-06
f006_d7             =  4.08882e-312
f006_d6             =  4.08882e-312
f006_d5             =  4.08882e-312
f006_d4             =  3.30000e+00
f006_d3             =  3.30000e+00
f006_d2             =  4.08882e-312
f006_d1             =  3.30000e+00
f006_d0             =  4.08882e-312
f006_complete       =  3.30000e+00
f006_invalid        =  0.00000e+00
f006_timeout        =  0.00000e+00
f006_sampled        =  -1.36066e+00
f006_input          =  -1.35908e+00
f006_tcomplete      =  3.37550e-06
f007_d7             =  4.08882e-312
f007_d6             =  3.30000e+00
f007_d5             =  4.08882e-312
f007_d4             =  5.13647e-297
f007_d3             =  3.30000e+00
f007_d2             =  3.30000e+00
f007_d1             =  3.30000e+00
f007_d0             =  3.30000e+00
f007_complete       =  3.30000e+00
f007_invalid        =  0.00000e+00
f007_timeout        =  0.00000e+00
f007_sampled        =  -6.48324e-01
f007_input          =  -6.48049e-01
f007_tcomplete      =  3.87550e-06
f008_d7             =  3.30000e+00
f008_d6             =  4.50988e-297
f008_d5             =  4.08882e-312
f008_d4             =  3.30000e+00
f008_d3             =  3.30000e+00
f008_d2             =  4.50988e-297
f008_d1             =  3.30000e+00
f008_d0             =  3.30000e+00
f008_complete       =  3.30000e+00
f008_invalid        =  0.00000e+00
f008_timeout        =  0.00000e+00
f008_sampled        =  3.57439e-01
f008_input          =  3.57383e-01
f008_tcomplete      =  4.37548e-06
f009_d7             =  3.30000e+00
f009_d6             =  3.30000e+00
f009_d5             =  4.08882e-312
f009_d4             =  3.30000e+00
f009_d3             =  3.30000e+00
f009_d2             =  4.08882e-312
f009_d1             =  3.30000e+00
f009_d0             =  3.30000e+00
f009_complete       =  3.30000e+00
f009_invalid        =  0.00000e+00
f009_timeout        =  0.00000e+00
f009_sampled        =  1.19802e+00
f009_input          =  1.20034e+00
f009_tcomplete      =  4.87550e-06
f010_d7             =  3.30000e+00
f010_d6             =  3.30000e+00
f010_d5             =  3.30000e+00
f010_d4             =  3.30000e+00
f010_d3             =  5.17664e-297
f010_d2             =  4.08882e-312
f010_d1             =  5.17664e-297
f010_d0             =  3.30000e+00
f010_complete       =  3.30000e+00
f010_invalid        =  0.00000e+00
f010_timeout        =  0.00000e+00
f010_sampled        =  1.49764e+00
f010_input          =  1.49846e+00
f010_tcomplete      =  5.37550e-06
f011_d7             =  3.30000e+00
f011_d6             =  3.30000e+00
f011_d5             =  5.15717e-297
f011_d4             =  3.30000e+00
f011_d3             =  4.08882e-312
f011_d2             =  3.30000e+00
f011_d1             =  4.08882e-312
f011_d0             =  3.30000e+00
f011_complete       =  3.30000e+00
f011_invalid        =  0.00000e+00
f011_timeout        =  0.00000e+00
f011_sampled        =  1.11702e+00
f011_input          =  1.11651e+00
f011_tcomplete      =  5.87550e-06
f012_d7             =  3.30000e+00
f012_d6             =  5.36153e-297
f012_d5             =  4.08882e-312
f012_d4             =  3.30000e+00
f012_d3             =  4.08882e-312
f012_d2             =  5.36153e-297
f012_d1             =  3.30000e+00
f012_d0             =  5.36153e-297
f012_complete       =  3.30000e+00
f012_invalid        =  0.00000e+00
f012_timeout        =  0.00000e+00
f012_sampled        =  2.27592e-01
f012_input          =  2.27385e-01
f012_tcomplete      =  6.37551e-06
f013_d7             =  5.14023e-297
f013_d6             =  3.30000e+00
f013_d5             =  4.08882e-312
f013_d4             =  5.14023e-297
f013_d3             =  4.08882e-312
f013_d2             =  3.30000e+00
f013_d1             =  3.30000e+00
f013_d0             =  4.08882e-312
f013_complete       =  3.30000e+00
f013_invalid        =  0.00000e+00
f013_timeout        =  0.00000e+00
f013_sampled        =  -7.64994e-01
f013_input          =  -7.64752e-01
f013_tcomplete      =  6.87550e-06
f014_d7             =  4.08882e-312
f014_d6             =  5.27905e-297
f014_d5             =  4.08882e-312
f014_d4             =  3.30000e+00
f014_d3             =  4.08882e-312
f014_d2             =  3.30000e+00
f014_d1             =  3.30000e+00
f014_d0             =  4.08882e-312
f014_complete       =  3.30000e+00
f014_invalid        =  0.00000e+00
f014_timeout        =  0.00000e+00
f014_sampled        =  -1.41126e+00
f014_input          =  -1.40975e+00
f014_tcomplete      =  7.37551e-06
f015_d7             =  4.08882e-312
f015_d6             =  4.08882e-312
f015_d5             =  4.08882e-312
f015_d4             =  3.30000e+00
f015_d3             =  4.08882e-312
f015_d2             =  3.30000e+00
f015_d1             =  3.30000e+00
f015_d0             =  4.08882e-312
f015_complete       =  3.30000e+00
f015_invalid        =  0.00000e+00
f015_timeout        =  0.00000e+00
f015_sampled        =  -1.41360e+00
f015_input          =  -1.41477e+00
f015_tcomplete      =  7.87550e-06
f016_d7             =  4.08882e-312
f016_d6             =  3.30000e+00
f016_d5             =  4.08882e-312
f016_d4             =  5.12899e-297
f016_d3             =  4.08882e-312
f016_d2             =  3.30000e+00
f016_d1             =  5.12899e-297
f016_d0             =  3.30000e+00
f016_complete       =  3.30000e+00
f016_invalid        =  0.00000e+00
f016_timeout        =  0.00000e+00
f016_sampled        =  -7.75567e-01
f016_input          =  -7.77517e-01
f016_tcomplete      =  8.37550e-06
f017_d7             =  3.30000e+00
f017_d6             =  4.45290e-297
f017_d5             =  4.08882e-312
f017_d4             =  3.30000e+00
f017_d3             =  4.08882e-312
f017_d2             =  4.45290e-297
f017_d1             =  4.08882e-312
f017_d0             =  4.45290e-297
f017_complete       =  3.30000e+00
f017_invalid        =  0.00000e+00
f017_timeout        =  0.00000e+00
f017_sampled        =  2.13926e-01
f017_input          =  2.12852e-01
f017_tcomplete      =  8.87548e-06
f018_d7             =  3.30000e+00
f018_d6             =  3.30000e+00
f018_d5             =  4.08882e-312
f018_d4             =  3.30000e+00
f018_d3             =  4.08882e-312
f018_d2             =  3.30000e+00
f018_d1             =  4.08882e-312
f018_d0             =  4.08882e-312
f018_complete       =  3.30000e+00
f018_invalid        =  0.00000e+00
f018_timeout        =  0.00000e+00
f018_sampled        =  1.10788e+00
f018_input          =  1.10640e+00
f018_tcomplete      =  9.37550e-06
f019_d7             =  3.30000e+00
f019_d6             =  3.30000e+00
f019_d5             =  3.30000e+00
f019_d4             =  3.30000e+00
f019_d3             =  4.08882e-312
f019_d2             =  5.14350e-297
f019_d1             =  4.08882e-312
f019_d0             =  3.30000e+00
f019_complete       =  3.30000e+00
f019_invalid        =  0.00000e+00
f019_timeout        =  0.00000e+00
f019_sampled        =  1.49428e+00
f019_input          =  1.49778e+00
f019_tcomplete      =  9.87550e-06
f020_d7             =  3.30000e+00
f020_d6             =  3.30000e+00
f020_d5             =  5.18751e-297
f020_d4             =  3.30000e+00
f020_d3             =  3.30000e+00
f020_d2             =  4.08882e-312
f020_d1             =  3.30000e+00
f020_d0             =  3.30000e+00
f020_complete       =  3.30000e+00
f020_invalid        =  0.00000e+00
f020_timeout        =  0.00000e+00
f020_sampled        =  1.21068e+00
f020_input          =  1.20931e+00
f020_tcomplete      =  1.03755e-05
f021_d7             =  3.30000e+00
f021_d6             =  4.45131e-297
f021_d5             =  4.08882e-312
f021_d4             =  3.30000e+00
f021_d3             =  3.30000e+00
f021_d2             =  3.30000e+00
f021_d1             =  4.45131e-297
f021_d0             =  4.45131e-297
f021_complete       =  3.30000e+00
f021_invalid        =  0.00000e+00
f021_timeout        =  0.00000e+00
f021_sampled        =  3.75394e-01
f021_input          =  3.71845e-01
f021_tcomplete      =  1.08755e-05
f022_d7             =  4.43882e-297
f022_d6             =  3.30000e+00
f022_d5             =  4.08882e-312
f022_d4             =  3.30000e+00
f022_d3             =  4.43882e-297
f022_d2             =  4.43882e-297
f022_d1             =  4.08882e-312
f022_d0             =  4.08882e-312
f022_complete       =  3.30000e+00
f022_invalid        =  0.00000e+00
f022_timeout        =  0.00000e+00
f022_sampled        =  -6.35659e-01
f022_input          =  -6.34662e-01
f022_tcomplete      =  1.13755e-05
f023_d7             =  4.08882e-312
f023_d6             =  5.10402e-297
f023_d5             =  4.08882e-312
f023_d4             =  3.30000e+00
f023_d3             =  3.30000e+00
f023_d2             =  4.08882e-312
f023_d1             =  3.30000e+00
f023_d0             =  4.08882e-312
f023_complete       =  3.30000e+00
f023_invalid        =  0.00000e+00
f023_timeout        =  0.00000e+00
f023_sampled        =  -1.35247e+00
f023_input          =  -1.35291e+00
f023_tcomplete      =  1.18755e-05
f024_d7             =  4.08882e-312
f024_d6             =  4.08882e-312
f024_d5             =  4.08882e-312
f024_d4             =  3.30000e+00
f024_d3             =  5.39839e-297
f024_d2             =  4.08882e-312
f024_d1             =  3.30000e+00
f024_d0             =  4.08882e-312
f024_complete       =  3.30000e+00
f024_invalid        =  0.00000e+00
f024_timeout        =  0.00000e+00
f024_sampled        =  -1.45607e+00
f024_input          =  -1.45681e+00
f024_tcomplete      =  1.23755e-05
f025_d7             =  4.08882e-312
f025_d6             =  4.08882e-312
f025_d5             =  3.30000e+00
f025_d4             =  3.30000e+00
f025_d3             =  3.30000e+00
f025_d2             =  3.30000e+00
f025_d1             =  4.72115e-297
f025_d0             =  4.08882e-312
f025_complete       =  3.30000e+00
f025_invalid        =  0.00000e+00
f025_timeout        =  0.00000e+00
f025_sampled        =  -8.98124e-01
f025_input          =  -8.99545e-01
f025_tcomplete      =  1.28755e-05
f026_d7             =  3.30000e+00
f026_d6             =  4.08882e-312
f026_d5             =  5.10485e-297
f026_d4             =  5.10485e-297
f026_d3             =  5.10485e-297
f026_d2             =  3.30000e+00
f026_d1             =  4.08882e-312
f026_d0             =  3.30000e+00
f026_complete       =  3.30000e+00
f026_invalid        =  0.00000e+00
f026_timeout        =  0.00000e+00
f026_sampled        =  6.73169e-02
f026_input          =  6.62125e-02
f026_tcomplete      =  1.33755e-05
f027_d7             =  3.30000e+00
f027_d6             =  3.30000e+00
f027_d5             =  4.08882e-312
f027_d4             =  4.08882e-312
f027_d3             =  3.30000e+00
f027_d2             =  3.30000e+00
f027_d1             =  4.08882e-312
f027_d0             =  5.20701e-297
f027_complete       =  3.30000e+00
f027_invalid        =  0.00000e+00
f027_timeout        =  0.00000e+00
f027_sampled        =  9.99345e-01
f027_input          =  1.00190e+00
f027_tcomplete      =  1.38755e-05
f028_d7             =  3.30000e+00
f028_d6             =  3.30000e+00
f028_d5             =  3.30000e+00
f028_d4             =  3.30000e+00
f028_d3             =  5.24255e-297
f028_d2             =  5.24255e-297
f028_d1             =  4.08882e-312
f028_d0             =  4.08882e-312
f028_complete       =  3.30000e+00
f028_invalid        =  0.00000e+00
f028_timeout        =  0.00000e+00
f028_sampled        =  1.48346e+00
f028_input          =  1.48272e+00
f028_tcomplete      =  1.43755e-05
f029_d7             =  3.30000e+00
f029_d6             =  3.30000e+00
f029_d5             =  3.30000e+00
f029_d4             =  5.07455e-297
f029_d3             =  4.08882e-312
f029_d2             =  4.08882e-312
f029_d1             =  4.08882e-312
f029_d0             =  3.30000e+00
f029_complete       =  3.30000e+00
f029_invalid        =  0.00000e+00
f029_timeout        =  0.00000e+00
f029_sampled        =  1.28853e+00
f029_input          =  1.29045e+00
f029_tcomplete      =  1.48755e-05
f030_d7             =  3.30000e+00
f030_d6             =  4.56850e-297
f030_d5             =  3.30000e+00
f030_d4             =  4.08882e-312
f030_d3             =  4.08882e-312
f030_d2             =  3.30000e+00
f030_d1             =  3.30000e+00
f030_d0             =  3.30000e+00
f030_complete       =  3.30000e+00
f030_invalid        =  0.00000e+00
f030_timeout        =  0.00000e+00
f030_sampled        =  5.14379e-01
f030_input          =  5.12310e-01
f030_tcomplete      =  1.53755e-05
f031_d7             =  4.59796e-297
f031_d6             =  3.30000e+00
f031_d5             =  4.59796e-297
f031_d4             =  3.30000e+00
f031_d3             =  3.30000e+00
f031_d2             =  4.59796e-297
f031_d1             =  3.30000e+00
f031_d0             =  3.30000e+00
f031_complete       =  3.30000e+00
f031_invalid        =  0.00000e+00
f031_timeout        =  0.00000e+00
f031_sampled        =  -4.98495e-01
f031_input          =  -4.98372e-01
f031_tcomplete      =  1.58755e-05
f032_d7             =  4.08882e-312
f032_d6             =  5.10672e-297
f032_d5             =  3.30000e+00
f032_d4             =  5.10672e-297
f032_d3             =  5.10672e-297
f032_d2             =  4.08882e-312
f032_d1             =  5.10672e-297
f032_d0             =  5.10672e-297
f032_complete       =  3.30000e+00
f032_invalid        =  0.00000e+00
f032_timeout        =  0.00000e+00
f032_sampled        =  -1.28323e+00
f032_input          =  -1.28277e+00
f032_tcomplete      =  1.63755e-05
f033_d7             =  4.08882e-312
f033_d6             =  4.08882e-312
f033_d5             =  5.12119e-297
f033_d4             =  3.30000e+00
f033_d3             =  4.08882e-312
f033_d2             =  4.08882e-312
f033_d1             =  4.08882e-312
f033_d0             =  4.08882e-312
f033_complete       =  3.30000e+00
f033_invalid        =  0.00000e+00
f033_timeout        =  0.00000e+00
f033_sampled        =  -1.48538e+00
f033_input          =  -1.48475e+00
f033_tcomplete      =  1.68755e-05
f034_d7             =  4.08882e-312
f034_d6             =  4.08882e-312
f034_d5             =  3.30000e+00
f034_d4             =  3.30000e+00
f034_d3             =  4.08882e-312
f034_d2             =  3.30000e+00
f034_d1             =  4.08882e-312
f034_d0             =  4.08882e-312
f034_complete       =  3.30000e+00
f034_invalid        =  0.00000e+00
f034_timeout        =  0.00000e+00
f034_sampled        =  -1.01647e+00
f034_input          =  -1.01278e+00
f034_tcomplete      =  1.73755e-05
f035_d7             =  4.08882e-312
f035_d6             =  3.30000e+00
f035_d5             =  3.30000e+00
f035_d4             =  3.30000e+00
f035_d3             =  3.30000e+00
f035_d2             =  5.23500e-297
f035_d1             =  3.30000e+00
f035_d0             =  4.08882e-312
f035_complete       =  3.30000e+00
f035_invalid        =  0.00000e+00
f035_timeout        =  0.00000e+00
f035_sampled        =  -7.87504e-02
f035_input          =  -8.09608e-02
f035_tcomplete      =  1.78755e-05
f036_d7             =  3.30000e+00
f036_d6             =  3.30000e+00
f036_d5             =  5.13653e-297
f036_d4             =  5.13653e-297
f036_d3             =  5.13653e-297
f036_d2             =  4.08882e-312
f036_d1             =  3.30000e+00
f036_d0             =  3.30000e+00
f036_complete       =  3.30000e+00
f036_invalid        =  0.00000e+00
f036_timeout        =  0.00000e+00
f036_sampled        =  8.86591e-01
f036_input          =  8.87685e-01
f036_tcomplete      =  1.83755e-05
f037_d7             =  3.30000e+00
f037_d6             =  3.30000e+00
f037_d5             =  3.30000e+00
f037_d4             =  4.08882e-312
f037_d3             =  3.30000e+00
f037_d2             =  3.30000e+00
f037_d1             =  3.30000e+00
f037_d0             =  5.17062e-297
f037_complete       =  3.30000e+00
f037_invalid        =  0.00000e+00
f037_timeout        =  0.00000e+00
