aperture_ns,band,bin,cached,codes_all_checksum,codes_retained_checksum,completed_utc,deck,delta_enob_raw,delta_sfdr_dbc,delta_sndr_db,delta_snr_db,delta_thd_db,duplicate_frame_count,elapsed_s,fin_hz,first_conversion_code,first_conversion_deterministic_pair_pass,first_conversion_protocol_pass,first_conversion_status,historical_replay_method_id,input_vpp_diff,invalid_count,job_id,log,max_conversion_time_ns,maxstep_ns,mean_conversion_time_ns,method_id,mismatch_checksum,mismatch_seed,missing_frame_count,nfft,noise_full_checksum,noise_mode,noise_prefix_checksum_0_63,noise_seed,overall_status,peak_rss_kb,phase,phase_rad,protocol_clean,pvt,retained_frame_end,retained_frame_start,returncode,role,same_phase_reference_code,simulation_aborted,startup_pair_mismatch_count,state,steady_state_clipping_count,steady_state_enob_raw,steady_state_hard_dynamic_pass,steady_state_hd2_dbc,steady_state_hd3_dbc,steady_state_method_id,steady_state_parseval_pass,steady_state_preferred_pass,steady_state_sfdr_dbc,steady_state_sndr_db,steady_state_snr_budget_pass,steady_state_snr_db,steady_state_thd_db,timed_out,timeout_count,total_frames,valid_frame_count,w0_replay_codes_checksum,w0_replay_enob_raw,w0_replay_sfdr_dbc,w0_replay_sndr_db,w0_replay_snr_db,w0_replay_thd_db,warmup_frames,historical_w0_snr_db,historical_w0_sndr_db,historical_w0_enob_raw,historical_w0_sfdr_dbc,historical_w0_hard_dynamic_pass,historical_w0_code_checksum,same_run_w0_code_checksum,historical_w0_code_exact,historical_w0_different_frame_count,historical_w0_different_frames,delta_w4_minus_historical_w0_snr_db,delta_w4_minus_historical_w0_sndr_db,delta_w4_minus_historical_w0_enob_raw,delta_w4_minus_historical_w0_sfdr_dbc,retained_code_checksum_recomputed,retained_code_checksum_match,mismatch_checksum_matches_historical,noise_prefix_checksum_matches_historical,ngspice_compatibility_hsa
480.0,LOW,7,False,16079f346d4603a50eac2a320a919bd5c93deb1f9549f9106491ccf8e8b65d1e,9fc5d796a107814988ea8a7bc7b63eeef18a5d0ac1a23455cbc4259474c3c138,2026-07-28T04:00:11.220653+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s001_low_w4.spice,0.025886100681064228,1.2406146488998147,0.15583432610000614,0.399349555414652,2.2382678125325697,0,75.99852665804792,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s001_low_w4.log,325.51000000000073,0.05,325.4994117647065,FAST64_V2_FIRST_CONVERSION_SEPARATED,46ecd0a5648d88974bdfa2ff91550ecf1eda3cd91504a20350fa677b20b6e420,1,0,64,4e84b841cde9ffecf98a16b6962514f3131356073663e8cecda86184c0baee72,ON,812f1a7933dceb73b5642e657b8f7fd2dc9dc27b170ebd56c12d240ccdee9b6d,100001,PASS_FAST64_COMPLETE,270196,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,1,COMPLETE,0,7.652820181630541,True,-62.57805050705493,-65.56309213924288,FAST64_SS_W4,True,True,55.29489765045487,47.82997749341585,True,48.384116580412666,-57.04575663834409,False,0,68,68,3de38369f176e4362bab4ff3bd45c9b213e987c9e34365b5f6943171e3962744,7.626934080949477,54.054283001555056,47.67414316731585,47.984767024998014,-59.28402445087666,4,48.64751403750985,48.01213435571317,7.683078796630096,55.923969962231475,True,8cd4a6797de4ad159c651863c14c11a63783539eca361a203cca377e8200719a,3de38369f176e4362bab4ff3bd45c9b213e987c9e34365b5f6943171e3962744,False,11,21/23/26/34/35/42/43/44/52/54/55,-0.26339745709718443,-0.18215686229731887,-0.030258614999555178,-0.6290723117766035,9fc5d796a107814988ea8a7bc7b63eeef18a5d0ac1a23455cbc4259474c3c138,True,True,True,True
480.0,LOW,7,False,a3674c040fc670ea2ad03884e02f2319a1ba6a1b16f3df61499ba9b4d1437fb4,6d5ff0b9ea95fc1c1f93f933436ba87efa97d2016817efe60945dfe52fa23a6d,2026-07-28T04:00:11.821495+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s002_low_w4.spice,-0.018099964617572795,0.780505110164242,-0.10896178699778858,-0.0586955781346461,0.2834530131627204,0,76.60408090101555,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s002_low_w4.log,325.51000000000073,0.05,325.4987058823536,FAST64_V2_FIRST_CONVERSION_SEPARATED,7a16a78409eac597885a9b24441039d365792f43a1e553ed97db2bdd7d5ba5bf,2,0,64,81470343d1192baaa9bf2a97ce98b2a376fdf73bf3cb512351392c2fec2eb4c5,ON,61972ea84845cd14941cac277745c959d0689267f80f22c5ffdf58ecc56376d1,100002,PASS_FAST64_COMPLETE,270232,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,1,COMPLETE,0,7.814460642634532,True,-69.39045912045552,-61.612773985835474,FAST64_SS_W4,True,True,57.19620524148137,48.80305306865988,True,49.927783434803494,-55.22064721575966,False,0,68,68,32416ee30aebce702b6d06a7e5641f2da0845fce944f9792f5ee94ea45444217,7.832560607252105,56.41570013131713,48.91201485565767,49.98647901293814,-55.50410022892238,4,45.57828300774726,44.4999247561066,7.0996552751007656,53.81088082441653,False,0f41220687728bc54cc049e05d994a73291eb272d939dff201f089d718b3685a,32416ee30aebce702b6d06a7e5641f2da0845fce944f9792f5ee94ea45444217,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,4.349500427056235,4.303128312553277,0.7148053675337662,3.3853244170648438,6d5ff0b9ea95fc1c1f93f933436ba87efa97d2016817efe60945dfe52fa23a6d,True,True,True,True
480.0,LOW,7,False,74995032e3db130d9aa3cb7507c96be28d307fa03b5cea6accd64dade7b997f3,48c6c7c599733a9bf10e279c83114bf6a9cd66c2a3173fec353f2af727725e61,2026-07-28T04:00:10.120754+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s003_low_w4.spice,-4.440892098500626e-15,2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0,74.89143347297795,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s003_low_w4.log,325.51000000000073,0.05,325.5000000000007,FAST64_V2_FIRST_CONVERSION_SEPARATED,74d62364abce6e0d5993d4932718a585eaa950076bb66d07f1ebc5b5b4377f00,3,0,64,c06a6497d59629bc28f93daca53813d10174b612b47b3bb54edb574af31d081b,ON,5daa207aa94b783299d55e4022acacb284bd93a157a0da5b90e155731e5c204e,100003,PASS_FAST64_COMPLETE,270000,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,225,False,0,COMPLETE,0,7.702038673239679,True,-70.73171272930982,-69.82437050909296,FAST64_SS_W4,True,True,57.55760332593526,48.12627281290286,True,48.75008370513845,-56.86175902743463,False,0,68,68,48a8e24670e74b2999c750b8f890e2e94df4da259d64b6d6df17b284420af348,7.7020386732396835,57.55760332593523,48.12627281290289,48.75008370513848,-56.86175902743463,4,48.35983381424316,47.68955498872475,7.629494184173548,56.43855163344011,True,b2fb4d3c4cdb2eb760810d12d9ae764bb556029a824ee7f21264a668584e74bf,48a8e24670e74b2999c750b8f890e2e94df4da259d64b6d6df17b284420af348,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,0.3902498908952907,0.43671782417811045,0.07254448906613131,1.1190516924951481,48c6c7c599733a9bf10e279c83114bf6a9cd66c2a3173fec353f2af727725e61,True,True,True,True
480.0,LOW,7,False,8f706763536838f795216396f8afd456ae64d7119ded87a81fe40a09d64882c1,edc7ac9a64d3182b4f13e1b9e29351d5ec25f540f02514dc34edf3ea26eed88c,2026-07-28T04:00:10.121669+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s004_low_w4.spice,2.2029040603214964,10.390372328806514,13.261482443135407,14.509480502033682,-5.867926522608393,0,74.89260025997646,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s004_low_w4.log,325.51000000000073,0.05,325.4995735294124,FAST64_V2_FIRST_CONVERSION_SEPARATED,d858fca5fa56592c2b106342ee67e3ec07fd069b89b2c90ce6a7c44c8bc0b78c,4,0,64,568ca055f260dc001e9cebc41bcd4ab39998691de6a016021e9c37085f8e638d,ON,c9f86616c08090b2574c9d6227e492190d8fad2055fed12ddbefb526f1abdfd0,100004,PASS_FAST64_COMPLETE,270300,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,2,COMPLETE,0,7.763150570223298,True,-60.38211692594118,-63.1419136945331,FAST64_SS_W4,True,True,56.74627483002158,48.49416643274425,True,49.97740433368149,-53.88043385168351,False,0,68,68,f905cca8c43d7e5c5ecda4d1241d701a68729e6bf4b838a27a3033c6953d8c1e,5.560246509901802,46.35590250121506,35.232683989608844,35.46792383164781,-48.01250732907512,4,48.203676679212386,47.29442044871674,7.563857217394808,54.21497696524569,True,dfbe8c07ec295478d3d578bae063b5aefe9bf10ed3fab2c9b1e8fe21b1d8d8c5,f905cca8c43d7e5c5ecda4d1241d701a68729e6bf4b838a27a3033c6953d8c1e,False,19,1/2/3/7/8/12/15/17/21/22/23/25/26/32/33/35/39/53/62,1.7737276544691056,1.1997459840275084,0.19929335282848992,2.531297864775887,edc7ac9a64d3182b4f13e1b9e29351d5ec25f540f02514dc34edf3ea26eed88c,True,True,True,True
480.0,LOW,7,False,7d645c7bf415790ed183a6d6830b48f479a972663804146267f070bfd57d58a8,ef1ac939b38101fba49039f2340b72dae28f770831dd3d9f477c7745217449a0,2026-07-28T04:01:28.527926+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s005_low_w4.spice,0.040032737694717824,0.5134871703557664,0.24099708092219885,0.2996193671298357,0.06838065272965821,0,78.38984915602487,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S005_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s005_low_w4.log,325.51000000000073,0.05,325.49958823529477,FAST64_V2_FIRST_CONVERSION_SEPARATED,8b15952e0e480cdaa813e4d2832feee6c9312644f29c985399f1c006f94b3871,5,0,64,6d475f04a4b033419b8d5c7c551aff10f0816c6730292b5d757572e7a1561976,ON,94912c42682be83b514d5ef7c3f9acdb16f3c248772e4f5a0d65473dad263589,100005,PASS_FAST64_COMPLETE,269968,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,1,COMPLETE,0,7.702721386780279,True,-60.35761790453027,-64.11714408784289,FAST64_SS_W4,True,True,56.852050285848776,48.130382748417276,True,48.91366271310565,-55.954811011720295,False,0,68,68,57a8c0baeb42010630f9fbc83eb3615175d19516b766d0315b1f53a9b164a860,7.6626886490855615,56.33856311549301,47.88938566749508,48.614043345975816,-56.02319166444995,4,48.288071589736596,48.05113635149563,7.689557533471035,58.21718016449891,True,b92eea209b97d1545af5cd450c5e59dc105547b9c6a042fc6ab46c8f336c1f91,57a8c0baeb42010630f9fbc83eb3615175d19516b766d0315b1f53a9b164a860,False,20,2/4/11/15/16/17/21/22/23/25/26/32/35/36/40/42/46/51/58/60,0.6255911233690554,0.07924639692164703,0.013163853309244189,-1.3651298786501371,ef1ac939b38101fba49039f2340b72dae28f770831dd3d9f477c7745217449a0,True,True,True,True
480.0,LOW,7,False,6a2a24d0adf409d59ba0e7ec0edc7355e653ac450163262d33d977e46450c2a9,195f432f6631df23b5a3974ea8bb8cc6a1763c9ee2a834540f4f0953ddd0e3fd,2026-07-28T04:01:28.928293+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s006_low_w4.spice,1.1546319456101628e-14,0.0,7.105427357601002e-14,7.815970093361102e-14,-7.105427357601002e-15,0,78.78825919399969,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S006_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s006_low_w4.log,325.5100000000001,0.05,325.49925000000064,FAST64_V2_FIRST_CONVERSION_SEPARATED,7d51fe6f74666f514d83db3ffd22e6ba8ba39deb789d44067f37d761e5fc59d9,6,0,64,62a32d86d299e229117cdb40179339f98c7155ae3f2fe8ec2886095ccb2489a8,ON,4891e23324055c5f91d4f490c4c45bd81751300be307b5f7151fb0b453bf3eaa,100006,PASS_FAST64_COMPLETE,270180,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,0,COMPLETE,0,7.719411709137252,True,-64.17402952456109,-70.56363981264398,FAST64_SS_W4,True,True,57.58946589566367,48.23085848900625,True,48.984058232228634,-56.210758374311276,False,0,68,68,b7f7f09c2a79a1fa0129f5a7a7904c025ca62574b1482882a735b289c494f7fb,7.7194117091372405,57.58946589566367,48.23085848900618,48.984058232228556,-56.21075837431127,4,48.813248375994654,48.227639902258815,7.718877060175884,58.20210920999021,True,87813f91af84dcac79d7f56b269b7f40bb18b66faf409e152f6d7b46158ae8a5,b7f7f09c2a79a1fa0129f5a7a7904c025ca62574b1482882a735b289c494f7fb,False,20,0/2/6/7/27/30/31/32/34/37/42/43/45/47/48/50/56/57/59/63,0.17080985623397993,0.0032185867474368024,0.0005346489613682337,-0.6126433143265402,195f432f6631df23b5a3974ea8bb8cc6a1763c9ee2a834540f4f0953ddd0e3fd,True,True,True,True
480.0,LOW,7,False,4909057fd243ed3d08923cf58b30db89018a415905032e08032104c3fbf402b8,a0e6bb9233693572990c3ed3fdc861bcbec04c3eb09a0ea1a56bca648d912d14,2026-07-28T04:01:28.327770+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s007_low_w4.spice,4.440892098500626e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,-1.4210854715202004e-14,0,77.0921123099979,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S007_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s007_low_w4.log,325.5099999999999,0.05,325.5004264705889,FAST64_V2_FIRST_CONVERSION_SEPARATED,43dfaa4fd91a4cab2506b664e788b6303820e7e0d43cbb95a0421290d82e40b3,7,0,64,c784dec2406fe906e1dea63bc26ac1b18befb46bf0a0c988a26cf7a01b037536,ON,926a67bf8e72a057522bc0533029fd8e7f7194b8bd3ea66c0921a6093c43e555,100007,PASS_FAST64_COMPLETE,270164,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,225,False,0,COMPLETE,0,7.852142120597107,True,-62.73983186758075,-64.00608843484002,FAST64_SS_W4,True,True,56.36594354829421,49.02989556599458,True,50.39290692044399,-54.726440299656176,False,0,68,68,f6ad96c1f7e868994ceee1d7d53c947731e4ffdae59efb7786a35b981c2b375c,7.852142120597103,56.36594354829421,49.02989556599455,50.39290692044396,-54.72644029965616,4,49.686708203198855,48.76761968954432,7.808574699259855,58.568084435533116,True,3ee473f4be872a82c1a7113635db3443024bb801ef43f1e89029b25ba8e13fda,f6ad96c1f7e868994ceee1d7d53c947731e4ffdae59efb7786a35b981c2b375c,False,43,0/1/3/4/7/8/10/12/14/15/16/17/19/20/21/22/23/24/25/26/28/30/33/34/35/36/39/40/42/43/44/47/48/49/50/51/52/53/55/56/57/58/60,0.7061987172451367,0.2622758764502606,0.043567421337252554,-2.2021408872389046,a0e6bb9233693572990c3ed3fdc861bcbec04c3eb09a0ea1a56bca648d912d14,True,True,True,True
480.0,LOW,7,False,1d38c3210563ac4fb0cd6b8b949e92501874d9301ad11ea7a5de9455eda46e10,763a550babcd54c284f0b61c8bd6a4ea8f5e0c10aca34d2f8d9a2ee8bd95800c,2026-07-28T04:01:29.232451+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s008_low_w4.spice,0.033968601345357285,-0.1502942162137657,0.20449098009905242,0.05665961476120174,-1.5253859366662539,0,77.38828885706607,218750.0,223,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S008_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s008_low_w4.log,325.5100000000001,0.05,325.5004411764712,FAST64_V2_FIRST_CONVERSION_SEPARATED,14298d729b99c39cd55d883c4a875b1def070824d3c0b43aa6972e893342c26a,8,0,64,507b855aa102ba4c7e32f534977a60f5de93ba6701b1c808494606102baa1404,ON,05aa3f8c0fd3f9ff0e752adde1ae45246aa8978ddd6a099542d1f3e4f4716912,100008,PASS_FAST64_COMPLETE,270228,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,223,False,1,COMPLETE,0,7.8516539013018996,True,-65.37231290633001,-65.01634616080293,FAST64_SS_W4,True,True,57.23030009550271,49.02695648583743,True,49.41771650785657,-59.679613498242304,False,0,68,68,dc530d7f36db141278c8cea8c885cac556d4f3f3ee7d53940723ee266269ae1c,7.817685299956542,57.38059431171648,48.82246550573838,49.361056893095366,-58.15422756157605,4,48.20606187980363,46.91810484742337,7.501346320169996,55.334652719239365,True,7b95e535e4233165dd45a5a642bf67bb2a1395281161e989a6df06440b643896,dc530d7f36db141278c8cea8c885cac556d4f3f3ee7d53940723ee266269ae1c,False,64,0/1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32/33/34/35/36/37/38/39/40/41/42/43/44/45/46/47/48/49/50/51/52/53/54/55/56/57/58/59/60/61/62/63,1.2116546280529406,2.108851638414059,0.3503075811319034,1.895647376263348,763a550babcd54c284f0b61c8bd6a4ea8f5e0c10aca34d2f8d9a2ee8bd95800c,True,True,True,True
480.0,LOW,7,False,b3044f79e8b54f6e883e4386e5ce5f9157dec2e2c8daa69e97bb70b142bb54c8,d8b2155bf8d553a6b4494197e944bbb13a4882ebc89713f1b51c33a900ab593c,2026-07-28T04:02:50.180153+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s009_low_w4.spice,0.022561138090113175,0.729509772295799,0.13581805130247915,0.3140816631097465,1.7790410474520755,0,81.83538200391922,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S009_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s009_low_w4.log,325.502,0.05,325.4981323529418,FAST64_V2_FIRST_CONVERSION_SEPARATED,3840221775421c6f0d084e1cf662350bd529139d734bd74b219086cb92202191,9,0,64,9eb1100f209c516697b43a14f3ce70da8dc7de2cdd60126b93f9e31b2edf7d64,ON,bdd0259c30bcd318e45e1a460c6f8144db7d5f20027b63b7a86a3876bc046469,100009,PASS_FAST64_COMPLETE,270252,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,225,False,1,COMPLETE,0,7.573181544474924,True,-67.2710629823048,-63.23381373060247,FAST64_SS_W4,True,False,56.3213254841816,47.350552897739036,False,47.83309389444396,-57.13209062253247,False,0,68,68,422022d51915f1cc155d3adda1844c636760123fa774e8336ea71f16588376ed,7.550620406384811,55.5918157118858,47.214734846436556,47.519012231334216,-58.91113166998455,4,49.31129813338867,48.102056463293835,7.698016023802963,55.174243479518765,True,47c22a8eb82440cbb6a1a4ba9c69d6c1ebe124286047767685a6ac65aab3bfcf,422022d51915f1cc155d3adda1844c636760123fa774e8336ea71f16588376ed,False,19,1/4/8/14/23/28/30/35/38/39/40/41/42/43/44/48/51/57/62,-1.4782042389447057,-0.751503565554799,-0.12483447932803937,1.1470820046628347,d8b2155bf8d553a6b4494197e944bbb13a4882ebc89713f1b51c33a900ab593c,True,True,True,True
480.0,LOW,7,False,75fda370e374e21a91a28e6b641b7e9ece10f8ae429eb9f759b3e21cbcd573f6,618df401815dc56c4df302d38b99fadf40e91e4737d70c29bc7adbf588275625,2026-07-28T04:02:50.382785+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s010_low_w4.spice,0.005869130909380793,-1.6817035718527649,0.03533216807447559,0.1680033145078923,0.9833560019709182,0,81.83671781397425,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S010_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s010_low_w4.log,325.51000000000073,0.05,325.4993823529418,FAST64_V2_FIRST_CONVERSION_SEPARATED,cb4f2b7e35b8ec856d6720ba59cb8104003695625a6fba379b3c01558fdd720e,10,0,64,b003cf58c8831fdaf7a4e110118c062dda40fa785a38905aea6817ea1d9da44c,ON,ec861f7e6bc9d9b35b5853bd0b39b8c485ea9802eb85985a079c7939d0990352,100010,PASS_FAST64_COMPLETE,270048,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,224,False,1,COMPLETE,0,7.7725217560141875,True,-70.97379096809775,-67.25187047834113,FAST64_SS_W4,True,True,56.993457464736395,48.550580971205406,True,49.151372000484706,-57.43812276654846,False,0,68,68,9286b47f7877f60ff212be6016318718e99b3bbf743b99113722d402045b6f6b,7.766652625104807,58.67516103658916,48.51524880313093,48.983368685976814,-58.42147876851938,4,49.02108940770265,48.37981076006837,7.744154611307039,57.13905648782722,True,1f94da2d9a010b41c7e70f9150a25634d3c6b81b8fcc02a4ab83201c7ad40473,9286b47f7877f60ff212be6016318718e99b3bbf743b99113722d402045b6f6b,False,5,2/16/22/32/60,0.13028259278205923,0.1707702111370395,0.02836714470714874,-0.14559902309082418,618df401815dc56c4df302d38b99fadf40e91e4737d70c29bc7adbf588275625,True,True,True,True
